site_id,osm_id,confidence,review,match
44360,135077966,0.56,1,citta
27609,786608999,0.79,1,citta
40324,786608999,0.7,1,citta
31111,231160550,0.67,1,citta
35345,284468793,0.8,1,paese
31115,540888061,1,0,paese
31301,489747661,0.96,0,citta
30671,293606543,0.62,1,citta
31133,117268277,1,1,paese
39011,230896851,0.81,1,paese
31337,950310897,1,0,citta
37554,1835665778,0.55,1,citta
37338,913762235,1,0,citta
31124,569760234,1,0,citta
31121,283000766,0.73,1,citta
31122,1099933108,1,0,citta
29201,3228597746,0.88,1,citta
39083,1378997146,0.75,1,paese
38304,220413038,0.77,1,citta
39014,938278900,0.94,0,citta
34998,776744800,0.81,1,paese
29680,3127842802,1,0,citta
34707,962298925,0.93,0,citta
31327,1224765522,1,0,citta
24041,483244648,0.71,1,citta
37408,234847801,1,0,citta
37405,956476854,1,0,citta
39028,195692868,0.81,1,citta
31129,777874508,0.75,1,citta
42743,8996759334,1,0,paese
25148,132157010,0.52,1,citta
39145,830502754,0.93,0,citta
39936,132157010,0.6,1,citta
28587,1036288232,0.54,1,citta
31130,921914840,0.53,1,citta
37413,124000503,0.76,1,citta
31051,255945634,0.88,1,citta
31196,113444776,1,0,citta
31186,817027598,0.69,1,citta
31197,817027598,0.67,1,citta
35911,153743730,0.59,1,citta
40714,111032163,0.75,1,citta
31270,100428923,0.77,1,citta
35893,714991251,0.8,1,paese
29341,100428892,1,0,citta
21851,16217497,1,0,citta
36018,149332498,0.65,1,citta
26172,288512967,1,0,citta
22497,71504453,1,0,citta
37167,11481468260,0.79,1,paese
28334,2390825036,0.87,1,citta
24984,456824780,1,0,citta
39053,981877417,0.5,1,citta
31132,813750946,1,0,citta
38845,972997608,1,0,citta
38353,1220201340,0.57,1,citta
26263,334631424,0.65,1,citta
27774,336161982,0.64,1,citta
31198,230622351,0.5,1,citta
37533,665733804,0.63,1,citta
41096,880766760,1,0,paese
40151,997960135,0.6,1,citta
35093,217604432,0.83,1,paese
35084,311672045,0.86,0,paese
25923,56672691,1,0,citta
35260,283172382,0.79,1,paese
29730,471655989,0.56,1,citta
38432,304912115,0.52,1,citta
23031,357354286,0.52,1,citta
31064,932827164,1,0,citta
37805,727118114,1,0,citta
31135,2919675075,1,0,paese
31316,1225865488,0.84,1,paese
38736,124084394,0.67,1,citta
22896,1442033874,0.5,1,citta
31336,494696389,1,0,citta
31320,12397225093,1,0,citta
34660,456113421,1,0,citta
31311,388101080,0.81,1,citta
38326,949302314,1,0,citta
28304,695677600,1,0,citta
28011,833931131,0.67,1,citta
39002,1233223578,0.67,1,citta
34644,835937952,0.73,1,citta
28303,12760459269,0.81,1,paese
28275,956271200,0.61,1,citta
30677,937262772,1,0,paese
38354,1982205051,1,0,paese
31136,492117358,1,0,paese
29441,282053526,0.7,1,citta
37530,7742081343,1,0,paese
38976,498624785,0.93,0,citta
38739,515559365,1,0,citta
34867,409003839,0.96,0,citta
38285,9641307743,0.73,1,citta
31334,11429964023,1,0,citta
39967,979724802,0.85,1,citta
38979,949606346,1,0,paese
38989,949606346,0.92,1,paese
28302,455439315,0.5,1,citta
28300,660333843,1,0,paese
43990,10938393782,0.67,1,citta
30910,1474254090,0.67,1,citta
35700,1227132012,1,0,citta
32286,10752136396,0.97,0,paese
37424,921867373,0.56,1,citta
30643,947800223,1,0,citta
30489,841904490,1,0,paese
36129,949645435,0.72,1,citta
35158,746281441,0.81,1,citta
31140,523056151,1,0,citta
34675,734264223,0.74,1,citta
37668,213402561,0.81,1,paese
39665,1026898759,1,0,citta
38288,776633438,0.55,1,citta
31106,4095661057,0.52,1,citta
40328,921250460,0.75,1,paese
26430,914833737,0.61,1,citta
35958,240090718,0.79,1,paese
31079,470107958,1,0,citta
39153,1219401807,0.81,1,paese
39125,13582997878,1,0,citta
38551,400724919,0.74,1,citta
35546,214108240,0.59,1,citta
31138,198499831,0.88,1,paese
39379,1225906029,1,0,citta
34496,1206839317,1,0,citta
39769,362203062,1,0,citta
37280,99979683,0.96,0,citta
37411,938315257,0.62,1,citta
31973,362203062,0.51,1,citta
38982,480976656,0.62,1,citta
21334,5979003800,1,0,citta
36303,326910372,0.79,1,paese
31054,497320249,0.68,1,citta
33622,431746366,1,0,citta
31145,947138563,1,0,paese
37342,184771003,0.62,1,citta
39420,184771003,0.71,1,citta
35581,1225723315,0.6,1,citta
35565,292458504,0.72,1,citta
35595,382629237,1,0,citta
36014,1022509971,0.52,1,citta
39445,775146520,0.76,1,paese
34559,4030265682,1,0,paese
31151,74736739,1,0,citta
34724,374692036,0.76,1,paese
31160,368567696,0.84,1,paese
31147,1164955872,0.76,1,citta
38800,1914949899,1,0,citta
36535,405110311,0.9,0,paese
35272,1106234925,0.57,1,citta
38719,1701356830,0.54,1,citta
31156,356079131,1,0,citta
31150,458940371,1,0,citta
31152,987590924,0.76,1,citta
25294,4095308338,1,0,paese
23628,109740062,1,0,citta
32676,1103291246,0.63,1,citta
30610,4095017712,0.71,1,citta
34302,115028034,1,0,citta
38305,699349449,1,0,citta
31317,1071754872,0.77,1,citta
22981,100428835,0.76,1,paese
28573,360374867,1,1,paese
31157,840690796,0.79,1,paese
31149,436656005,0.73,1,citta
39049,369422724,1,0,citta
37676,4003247418,1,0,citta
31148,230477644,0.76,1,paese
34528,1079293905,0.65,1,citta
37072,956478036,0.63,1,citta
43085,358558954,1,0,paese
34211,312412178,0.78,1,citta
39332,5797444976,1,0,paese
31339,983662664,0.8,1,citta
38981,1022421474,0.94,0,citta
36519,936639063,1,0,citta
31162,1055483224,0.75,1,paese
38792,1190197447,1,0,paese
28415,615402111,1,0,citta
31319,637219944,0.64,1,citta
31142,1673816786,0.8,1,paese
30919,972553232,0.77,1,paese
28595,152295678,0.5,1,citta
22082,253460304,0.56,1,citta
36017,35762770,0.88,0,paese
29419,45407760,1,0,citta
21345,407409058,0.77,1,paese
36003,937019185,0.79,1,paese
31165,689505731,0.78,1,paese
37403,261559767,1,0,paese
35107,2318926023,0.57,1,citta
36533,111938806,0.67,1,citta
31109,923216564,1,0,paese
31167,732472833,1,0,citta
39473,1108003660,0.95,0,citta
23601,1228844072,0.69,1,citta
30607,472926877,0.56,1,citta
22995,210778606,1,0,citta
37409,936617489,0.8,1,paese
42198,95752077,0.81,1,paese
35482,1115202302,0.75,1,paese
40367,43744934,0.63,1,citta
35394,954384284,1,0,citta
35414,838863675,1,0,citta
28310,952636026,0.86,1,citta
28021,1278356617,0.6,1,citta
37341,954384833,0.64,1,citta
40725,697471400,0.61,1,citta
26055,1303297104,1,0,citta
41121,952572079,0.71,1,citta
35342,1278279220,1,0,citta
35370,952572079,1,0,citta
31168,952262991,1,0,citta
35995,477214550,1,0,citta
22775,48077348,1,0,paese
32933,938311800,0.63,1,citta
31608,938311800,0.59,1,citta
29676,4359999605,0.58,1,citta
27268,924122690,0.86,0,paese
39055,313512178,0.78,1,paese
31072,429230686,0.75,1,paese
30532,1479489847,0.87,1,citta
34628,170176674,0.66,1,citta
35099,923250093,0.68,1,citta
38993,376905062,0.7,1,citta
34719,916202702,0.94,0,paese
32056,939724845,0.93,0,citta
26244,1516196287,0.75,1,citta
38224,833250395,0.95,0,citta
39447,429541977,0.63,1,citta
28301,370034084,0.94,0,citta
30487,296934910,0.56,1,citta
30488,296918091,0.51,1,citta
31304,332916577,0.73,1,citta
32786,955377070,0.5,1,citta
38999,717723664,0.77,1,paese
31179,840690796,1,0,citta
34984,179079978,0.87,1,citta
28274,80512937,1,0,citta
28292,43957022,1,0,citta
38296,231123149,1,0,citta
34927,935849404,1,0,paese
31097,465055894,0.85,1,paese
31095,753642634,1,0,citta
29256,932322951,0.76,1,paese
24756,595978669,1,0,citta
40798,7740445886,0.55,1,citta
25986,12089892379,0.5,1,citta
28413,956467468,0.65,1,citta
31185,261462014,1,0,citta
34680,525814601,0.83,1,citta
37339,964828785,0.7,1,citta
38985,525810031,1,0,citta
38298,525815630,1,0,citta
26035,964202107,0.69,1,citta
31184,918833176,1,0,citta
31123,899374131,1,0,citta
31187,178592172,0.54,1,citta
34842,178592172,0.59,1,citta
28761,178592173,1,0,citta
31322,617283710,0.53,1,citta
31325,640863109,0.91,0,citta
31191,679797407,0.67,1,citta
36310,918321614,0.75,1,paese
31328,923216564,1,1,paese
31190,429699826,0.53,1,citta
38529,428832735,0.68,1,citta
38637,1005670943,0.53,1,citta
35571,283172382,0.81,1,paese
34826,704420461,1,0,citta
28419,704420461,0.59,1,citta
31174,315562341,0.53,1,citta
38974,976499770,0.65,1,citta
35126,315562341,0.58,1,citta
37396,932853708,0.65,1,citta
31192,436110222,0.8,1,paese
26371,955153350,1,0,paese
35262,256047648,1,0,paese
40106,4086158803,0.57,1,citta
28193,332551566,0.7,1,citta
31194,490597782,1,0,citta
31181,532703021,1,0,citta
35543,930979419,0.78,1,citta
35489,930979419,1,0,citta
44299,655787412,0.58,1,citta
36099,1227529827,0.79,1,paese
31189,430896524,1,0,citta
33679,575066950,0.81,1,citta
37343,192551681,0.53,1,citta
31061,318474671,1,0,paese
22975,1057043921,0.85,1,citta
35266,294838327,1,0,citta
36530,1055483224,0.8,1,paese
31323,502381421,0.67,1,citta
41767,139042661,1,0,citta
31859,8678278701,0.56,1,citta
37656,2724444626,0.58,1,citta
36881,923286974,1,0,citta
39156,635835420,0.62,1,citta
38687,466972067,0.84,1,paese
36058,448213063,0.81,1,paese
31182,923323467,1,0,citta
27496,6394876,1,0,citta
36531,681756311,0.67,1,citta
34895,801815318,0.6,1,citta
35912,709490648,0.84,1,citta
35954,734868280,0.71,1,citta
36024,194095753,0.76,1,paese
35871,673114755,0.81,1,paese
38975,113610172,1,0,citta
30616,265301995,0.77,1,paese
38223,939730523,1,0,citta
40410,838380808,1,0,citta
44027,10024796369,0.67,1,citta
31090,274178080,0.76,1,paese
37407,934229070,0.77,1,paese
39158,938278858,0.82,1,paese
31333,295427388,0.82,1,citta
30670,265724962,1,0,citta
37634,396754573,1,0,citta
27246,224014497,1,0,citta
40382,223924058,0.8,1,citta
38594,218669461,1,0,citta
36526,439098275,1,0,paese
31203,935678727,0.92,0,citta
31335,556607999,0.73,1,citta
39159,375966662,0.67,1,citta
30652,570001952,0.52,1,citta
31081,734019615,0.84,1,citta
28449,945453790,1,0,paese
40121,745166809,0.73,1,citta
37703,464660187,1,0,citta
35491,4143576816,0.73,1,citta
35585,3579354951,0.74,1,citta
30084,510224059,1,0,paese
36157,1225901101,0.74,1,citta
36217,1225901101,0.64,1,citta
38660,105185701,0.51,1,citta
38173,74736739,0.9,1,paese
28320,105185701,0.7,1,citta
28333,12469851962,0.67,1,citta
38565,867883596,1,0,paese
21289,672728234,0.82,1,citta
30725,338828567,0.76,1,citta
38796,654787700,0.74,1,citta
39000,1227340487,1,0,citta
34822,1225368608,1,0,citta
36261,59597728,0.74,1,citta
38638,1228016125,0.52,1,citta
37422,917695224,1,0,citta
31313,923216564,1,1,paese
31212,555606608,0.81,1,citta
44331,556611377,0.55,1,citta
22267,335534092,1,0,paese
36879,547658054,1,0,paese
21365,1286492919,1,0,paese
44324,11481468260,0.5,1,citta
27245,80861861,0.69,1,citta
38794,573584116,0.94,0,paese
21239,486173459,0.94,0,paese
39782,844879415,1,0,paese
39889,4036074997,0.81,1,paese
23389,140641446,1,0,paese
21260,148748792,0.83,1,paese
39345,888460114,0.75,1,citta
35902,8616072794,0.55,1,citta
31204,314358096,1,0,citta
40341,896855995,0.61,1,citta
23714,402408811,0.58,1,citta
39043,402297075,0.84,1,citta
36213,183939211,0.55,1,citta
27685,183939151,1,0,citta
26253,415630023,1,0,citta
35029,573383810,0.62,1,citta
37643,491658158,0.73,1,citta
32057,1207073719,0.75,1,citta
29684,1227261773,0.71,1,citta
31047,952642193,0.85,1,citta
30617,853051050,0.67,1,citta
35898,368394149,1,0,citta
31338,407864775,0.79,1,citta
33596,192436108,0.94,0,citta
37063,145115187,0.76,1,paese
43647,13628862169,0.5,1,citta
37680,4003255502,1,0,citta
36524,859895813,0.64,1,citta
35395,859895846,0.64,1,citta
35686,590630850,0.78,1,citta
38995,407058323,1,0,citta
31206,260236330,0.83,1,citta
28340,75322798,0.81,1,paese
35910,165086034,1,0,citta
39018,372852085,0.56,1,citta
22740,185786800,1,0,citta
21315,116272361,1,0,citta
28637,405810209,1,0,paese
38142,376552740,1,0,citta
38144,376552740,0.76,1,citta
38145,117751339,1,0,citta
38143,44152722,1,0,citta
35682,7708237285,0.56,1,citta
31205,230392618,0.8,1,citta
32420,224014301,0.61,1,citta
35772,224505061,1,0,citta
35738,224523093,0.87,1,citta
31207,536114028,0.8,1,citta
31208,334630231,1,0,citta
36175,5046945525,0.65,1,citta
38634,9045473552,0.9,0,paese
38635,949955548,0.79,1,paese
39406,775440622,1,0,citta
40220,492440869,0.67,1,citta
35298,766149525,1,0,citta
31154,1047342165,1,0,citta
28276,311315425,0.57,1,citta
28289,465667002,0.76,1,citta
28283,355377942,1,0,citta
38791,8529954190,1,0,citta
41098,27303205,1,0,citta
35768,105660733,1,0,paese
24676,935685496,0.86,1,citta
31345,405378241,0.87,0,paese
24001,894124223,1,0,citta
39675,1413989189,0.52,1,citta
39001,313772358,0.57,1,citta
34815,1232775996,0.89,0,paese
35382,375137930,1,0,citta
31344,548854499,0.64,1,citta
28417,258695666,0.5,1,citta
39677,1201572504,0.8,1,paese
31348,479193315,1,0,paese
38284,448213063,0.84,1,paese
31128,1016430681,0.81,1,paese
31346,120101898,0.52,1,citta
37397,956318710,0.77,1,citta
31341,1225428184,1,0,citta
41399,808248348,1,0,paese
31211,808245371,1,0,paese
39346,405353796,0.62,1,citta
37653,405353796,0.61,1,citta
36527,324443614,1,0,citta
30665,834592954,0.63,1,citta
38986,697670391,1,0,citta
28409,825293435,1,0,citta
36877,814399076,1,0,citta
38977,826284042,1,0,citta
36298,578300896,0.84,1,paese
31114,1225852404,0.76,1,paese
37417,1227342904,0.76,1,paese
28090,254346670,0.97,0,paese
21522,918546296,1,0,paese
26183,9188647952,1,0,citta
31326,700257152,1,0,citta
30111,221149530,0.74,1,citta
34934,228725975,1,0,citta
36346,614303235,0.51,1,citta
35843,741764083,0.84,1,paese
31350,5152015321,0.9,0,paese
34602,414718318,0.84,1,paese
36525,296776062,1,0,citta
34748,3734669853,1,0,paese
38992,204927308,0.79,1,citta
38769,474663354,0.69,1,citta
38991,1392260782,0.82,1,citta
30620,395454431,1,0,citta
24819,1092774459,0.51,1,citta
39067,734192933,1,0,citta
23845,10775357182,0.88,1,paese
24692,1198165117,1,0,paese
33391,403395127,1,0,paese
33388,403396466,0.76,1,paese
39483,287808190,0.59,1,citta
35323,119895941,0.6,1,citta
26818,795318796,0.59,1,citta
29203,111972374,1,0,citta
38783,519185477,0.72,1,citta
21330,510022860,0.63,1,citta
22764,119895941,0.67,1,citta
32423,210715337,1,0,citta
21830,242517032,0.72,1,citta
22415,1240418790,1,0,citta
22414,459225176,1,0,citta
21332,516917346,1,0,citta
40626,442513101,0.84,1,citta
38623,336966209,0.86,1,citta
37000,336966209,0.67,1,citta
22971,111971844,1,0,citta
35264,1240418790,0.56,1,citta
22897,111972372,1,0,citta
21335,119895941,1,0,citta
32831,274393832,1,0,citta
27377,603601416,0.6,1,citta
36108,148897755,0.81,1,citta
36096,242645102,0.84,1,paese
34629,936616567,0.93,0,paese
34666,604810304,0.73,1,citta
39624,604810304,0.71,1,citta
30644,301387822,1,0,paese
34956,228725975,0.67,1,citta
28503,228725965,1,0,citta
42575,556617038,1,0,citta
33259,404541787,0.96,0,citta
26685,956243322,0.85,1,paese
39124,192581349,0.79,1,citta
34937,192581349,0.71,1,citta
39066,2390824997,0.68,1,citta
22895,404646303,1,0,citta
30653,219476785,0.69,1,citta
28429,693355824,0.52,1,citta
30659,44460959,0.96,0,citta
34757,292503104,0.97,0,citta
38765,32026033,0.52,1,citta
34282,379162811,1,0,citta
24958,183289651,0.51,1,citta
35277,438218986,0.81,1,citta
27531,9271872869,1,0,citta
42065,160013009,1,0,citta
35767,238574807,1,0,citta
27451,239072571,0.71,1,citta
36355,505647955,1,0,citta
30606,151989431,0.67,1,citta
33003,59601389,0.74,1,citta
35402,202412227,0.69,1,citta
27689,337906766,0.78,1,citta
28432,1055784893,0.59,1,citta
39090,705285819,1,0,citta
33183,669491409,0.67,1,citta
35122,669740253,0.58,1,citta
39079,931322094,1,0,citta
39072,628666670,0.82,1,paese
42500,293875809,0.81,1,citta
32049,438346317,0.88,1,citta
35882,41745855,1,0,citta
28425,82292361,0.58,1,citta
34804,542881926,0.5,1,citta
31110,448213063,0.81,1,paese
21336,901300314,0.78,1,citta
37667,3627394670,0.9,1,paese
26130,132311089,0.83,1,citta
39054,692472822,0.75,1,citta
34605,293558092,0.81,1,citta
29244,206886031,0.75,1,paese
28410,317425936,0.9,1,citta
28436,317425936,1,0,citta
26191,317425936,0.63,1,citta
39078,1079293905,0.7,1,citta
28015,486576317,0.57,1,citta
29220,1047305523,0.57,1,citta
21245,480456373,0.8,1,citta
22974,439702610,0.59,1,citta
24450,917304000,1,0,paese
43298,931323950,1,0,citta
22743,923219709,0.94,0,paese
22758,398072467,0.83,1,paese
43553,9388979714,0.82,1,paese
34604,744512908,0.76,1,paese
30512,886592073,0.89,0,paese
31659,3909990218,0.59,1,citta
39397,225451546,1,0,citta
28720,225310526,0.95,0,citta
24632,225451568,0.54,1,citta
28721,225451568,0.58,1,citta
39059,926790911,0.84,1,paese
33264,453134729,1,0,paese
34540,937012041,0.79,1,paese
38527,248178053,0.7,1,citta
25217,149984992,1,0,citta
34304,677527754,0.81,1,paese
21279,1040222953,0.56,1,citta
33182,1072444422,0.67,1,citta
30646,1080377253,1,0,paese
43590,5258404458,1,0,citta
35288,471945985,1,0,citta
34843,271674294,1,0,citta
22987,101328518,0.67,1,citta
41099,759272081,1,0,paese
27875,1414690359,0.73,1,citta
35464,166632194,1,0,citta
36521,6398981,0.52,1,citta
31086,241830483,0.82,1,paese
30614,11651005452,0.57,1,citta
34849,474253585,1,0,citta
28538,760779684,1,0,paese
21281,1923296920,1,0,paese
33258,501043257,0.67,1,citta
33069,218703090,1,0,citta
42826,501043257,0.62,1,citta
22771,501043257,0.55,1,citta
39600,4073349896,1,0,citta
36010,9244573536,0.77,1,paese
30264,893233222,1,0,paese
28593,405125269,0.8,1,paese
37660,372416481,1,0,paese
39160,745112054,0.74,1,citta
30676,441307564,0.62,1,citta
25397,320476739,0.67,1,citta
30912,369905365,1,0,citta
34287,1094445221,0.67,1,citta
27538,225763826,0.93,0,paese
34631,121772263,1,0,citta
39128,1226013730,0.86,1,citta
35562,153966972,1,0,citta
35576,153291624,1,0,citta
25412,143773461,1,0,citta
33770,148554645,0.9,0,citta
41436,13274989504,1,0,paese
34626,1206828057,1,0,citta
28433,1206828057,0.59,1,citta
41821,1058442113,0.89,0,paese
28418,1085597190,0.55,1,citta
21304,1245305248,0.86,1,citta
22929,191972386,0.51,1,citta
21877,486448072,1,0,paese
31214,918565840,0.93,0,paese
21226,1527629293,1,0,paese
21306,165303857,1,0,paese
21305,523896545,0.88,0,paese
38604,191972386,0.79,1,paese
34212,311216079,0.86,0,paese
25812,220963318,1,0,citta
21307,334058313,0.75,1,paese
28312,435379040,0.65,1,citta
30679,949300674,0.93,0,paese
27502,279788029,1,0,citta
34834,232452610,1,0,paese
28475,194585648,1,0,citta
34648,118629270,0.67,1,citta
28421,105185701,0.55,1,citta
39032,12479181867,0.51,1,citta
34283,768423306,0.5,1,citta
35590,835937952,1,0,citta
30657,427817639,0.8,1,paese
22898,41285512,1,0,citta
42841,261139577,0.77,1,paese
22718,3048130654,0.83,1,paese
21232,364678284,1,0,citta
34705,261462014,0.65,1,citta
30622,949902763,0.77,1,citta
35888,2622348480,1,0,paese
29055,932744153,1,0,citta
28574,139862058,1,0,citta
42562,233524996,1,0,citta
26032,669364694,1,0,citta
35338,439266753,0.51,1,citta
41135,59657987,0.8,1,paese
33392,471658456,0.7,1,citta
34770,471579268,0.77,1,citta
34371,441526835,1,0,citta
28589,172089695,1,0,citta
27870,294743346,1,0,citta
34798,4616213394,0.62,1,citta
27843,516927209,1,0,citta
34801,333300763,0.64,1,citta
21530,918111899,0.76,1,citta
25021,918116501,1,0,paese
21529,333158874,0.73,1,citta
34762,333342835,0.73,1,citta
25020,918116901,1,0,paese
21233,286666237,0.81,1,paese
31176,567198325,0.5,1,citta
39088,923791904,1,0,citta
30615,114312226,0.72,1,citta
34753,348668321,0.92,0,paese
41862,915110375,1,0,paese
39086,293956080,0.86,0,paese
30603,372342581,1,0,paese
35669,9378205194,0.5,1,citta
34756,972803161,0.75,1,citta
41887,391756200,1,0,citta
28435,150576389,0.67,1,citta
32931,1111537113,0.8,1,citta
34761,450027183,1,0,citta
30668,467279061,0.67,1,citta
35790,913406659,0.81,1,citta
29239,178749673,0.8,1,paese
25060,249041777,0.77,1,paese
39046,158576570,0.56,1,citta
42088,4678355902,0.52,1,citta
34823,284468793,0.86,0,paese
32492,946507301,0.63,1,citta
42784,814625046,1,0,citta
32814,809728292,0.5,1,citta
34813,8880951349,0.56,1,citta
26720,268528530,0.6,1,citta
33810,259974365,1,0,paese
37001,319934601,1,0,citta
38978,410959808,0.81,1,citta
30239,1228877331,0.76,1,paese
34888,490785111,0.76,1,citta
40396,206886031,0.75,1,paese
25592,553315259,0.75,1,citta
33678,448213063,0.76,1,paese
42073,196512336,0.82,1,paese
28431,183977271,0.78,1,paese
21235,108387247,0.59,1,citta
25786,680097012,1,0,paese
36516,428637633,1,0,paese
21313,108387248,0.67,1,citta
25126,315574995,0.79,1,paese
27269,917258767,0.7,1,citta
29188,211063928,0.77,1,paese
34831,695763715,1,0,citta
23616,1140724675,0.64,1,citta
29671,602188077,1,0,citta
39132,152378301,0.82,1,paese
35796,231729997,0.97,0,citta
28414,314504031,1,0,citta
34291,178744533,0.52,1,citta
32052,178592172,0.57,1,citta
31183,497271377,1,0,citta
